ID1_CITY,year,month,case_c,case_per_capita(‰)
0117,2017,7,43,1.325
0117,2017,8,37,1.14
0117,2017,9,61,1.88
0117,2017,10,54,1.664
0117,2017,11,52,1.603
0117,2017,12,49,1.51
0117,2018,1,55,1.526
0117,2018,2,49,1.36
0117,2018,3,58,1.609
0117,2018,4,57,1.582
0117,2018,5,51,1.415
0117,2018,6,57,1.582
0117,2018,7,66,1.831
0117,2018,8,68,1.887
0117,2018,9,51,1.415
0117,2018,10,54,1.498
0117,2018,11,51,1.415
0117,2018,12,75,2.081
0117,2019,1,70,1.928
0117,2019,2,50,1.377
0117,2019,3,55,1.515
0117,2019,4,58,1.598
0117,2019,5,73,2.011
0117,2019,6,54,1.488
0117,2019,7,62,1.708
0117,2019,8,60,1.653
0117,2019,9,50,1.377
0117,2019,10,64,1.763
0117,2019,11,62,1.708
0117,2019,12,53,1.46
0118,2016,1,59,1.367
0118,2016,2,66,1.529
0118,2016,3,67,1.552
0118,2016,4,61,1.413
0118,2016,5,78,1.807
0118,2016,6,69,1.599
0118,2016,7,76,1.761
0118,2016,8,62,1.436
0118,2016,9,70,1.622
0118,2016,10,70,1.622
0118,2016,11,72,1.668
0118,2016,12,68,1.575
0118,2017,1,68,1.628
0118,2017,2,73,1.747
0118,2017,3,69,1.652
0118,2017,4,67,1.604
0118,2017,5,69,1.652
0118,2017,6,65,1.556
0118,2017,7,64,1.532
0118,2017,8,69,1.652
0118,2017,9,69,1.652
0118,2017,10,74,1.771
0118,2017,11,64,1.532
0118,2017,12,66,1.58
0118,2018,1,69,1.431
0118,2018,2,55,1.141
0118,2018,3,73,1.514
0118,2018,4,79,1.639
0118,2018,5,83,1.722
0118,2018,6,84,1.742
0118,2018,7,76,1.577
0118,2018,8,69,1.431
0118,2018,9,77,1.597
0118,2018,10,80,1.66
0118,2018,11,73,1.514
0118,2018,12,90,1.867
0118,2019,1,77,1.591
0118,2019,2,60,1.24
0118,2019,3,80,1.653
0118,2019,4,77,1.591
0118,2019,5,73,1.509
0118,2019,6,59,1.219
0118,2019,7,60,1.24
0118,2019,8,62,1.281
0118,2019,9,62,1.281
0118,2019,10,82,1.695
0118,2019,11,80,1.653
0118,2019,12,78,1.612
0119,2016,1,20,1.076
0119,2016,2,23,1.237
0119,2016,3,15,0.807
0119,2016,4,15,0.807
0119,2016,5,19,1.022
0119,2016,6,27,1.453
0119,2016,7,29,1.56
0119,2016,8,36,1.937
0119,2016,9,27,1.453
0119,2016,10,24,1.291
0119,2016,11,31,1.668
0119,2016,12,27,1.453
0119,2017,1,24,1.306
0119,2017,2,27,1.469
0119,2017,3,22,1.197
0119,2017,4,19,1.034
0119,2017,5,19,1.034
0119,2017,6,20,1.088
0119,2017,7,23,1.251
0119,2017,8,25,1.36
0119,2017,9,21,1.143
0119,2017,10,15,0.816
0119,2017,11,22,1.197
0119,2017,12,37,2.013
0119,2018,1,31,1.5
0119,2018,2,24,1.161
0119,2018,3,32,1.549
0119,2018,4,24,1.161
0119,2018,5,28,1.355
0119,2018,6,16,0.774
0119,2018,7,19,0.919
0119,2018,8,29,1.403
0119,2018,9,22,1.065
0119,2018,10,26,1.258
0119,2018,11,19,0.919
0119,2018,12,19,0.919
0119,2019,1,31,1.582
0119,2019,2,17,0.868
0119,2019,3,34,1.735
0119,2019,4,32,1.633
0119,2019,5,34,1.735
0119,2019,6,23,1.174
0119,2019,7,24,1.225
0119,2019,8,24,1.225
0119,2019,9,22,1.123
0119,2019,10,20,1.021
0119,2019,11,22,1.123
0119,2019,12,23,1.174
0120,2016,1,10,0.928
0120,2016,2,19,1.763
0120,2016,3,18,1.67
0120,2016,4,10,0.928
0120,2016,5,15,1.391
0120,2016,6,12,1.113
0120,2016,7,9,0.835
0120,2016,8,19,1.763
0120,2016,9,17,1.577
0120,2016,10,11,1.02
0120,2016,11,10,0.928
0120,2016,12,11,1.02
0120,2017,1,12,1.134
0120,2017,2,11,1.04
0120,2017,3,16,1.513
0120,2017,4,19,1.796
0120,2017,5,17,1.607
0120,2017,6,18,1.702
0120,2017,7,15,1.418
0120,2017,8,17,1.607
