ID1_CITY,year,week,case_c,case_per_capita(‰)
0109,2017,17,18,1.016
0109,2017,18,17,0.959
0109,2017,19,18,1.016
0109,2017,20,20,1.129
0109,2017,21,23,1.298
0109,2017,22,16,0.903
0109,2017,23,27,1.524
0109,2017,24,28,1.58
0109,2017,25,27,1.524
0109,2017,26,24,1.354
0109,2017,27,23,1.298
0109,2017,28,14,0.79
0109,2017,29,21,1.185
0109,2017,30,18,1.016
0109,2017,31,21,1.185
0109,2017,32,17,0.959
0109,2017,33,17,0.959
0109,2017,34,10,0.564
0109,2017,35,19,1.072
0109,2017,36,18,1.016
0109,2017,37,15,0.846
0109,2017,38,19,1.072
0109,2017,39,20,1.129
0109,2017,40,9,0.508
0109,2017,41,13,0.734
0109,2017,42,10,0.564
0109,2017,43,13,0.734
0109,2017,44,22,1.241
0109,2017,45,18,1.016
0109,2017,46,18,1.016
0109,2017,47,18,1.016
0109,2017,48,17,0.959
0109,2017,49,25,1.411
0109,2017,50,27,1.524
0109,2017,51,19,1.072
0109,2017,52,19,1.072
0109,2018,1,20,1.02
0109,2018,2,22,1.122
0109,2018,3,25,1.275
0109,2018,4,26,1.326
0109,2018,5,26,1.326
0109,2018,6,26,1.326
0109,2018,7,23,1.173
0109,2018,8,34,1.735
0109,2018,9,28,1.428
0109,2018,10,17,0.867
0109,2018,11,18,0.918
0109,2018,12,33,1.684
0109,2018,13,23,1.173
0109,2018,14,14,0.714
0109,2018,15,21,1.071
0109,2018,16,23,1.173
0109,2018,17,15,0.765
0109,2018,18,20,1.02
0109,2018,19,15,0.765
0109,2018,20,27,1.377
0109,2018,21,22,1.122
0109,2018,22,14,0.714
0109,2018,23,26,1.326
0109,2018,24,18,0.918
0109,2018,25,17,0.867
0109,2018,26,20,1.02
0109,2018,27,29,1.48
0109,2018,28,23,1.173
0109,2018,29,14,0.714
0109,2018,30,17,0.867
0109,2018,31,21,1.071
0109,2018,32,22,1.122
0109,2018,33,18,0.918
0109,2018,34,17,0.867
0109,2018,35,21,1.071
0109,2018,36,24,1.224
0109,2018,37,18,0.918
0109,2018,38,20,1.02
0109,2018,39,17,0.867
0109,2018,40,29,1.48
0109,2018,41,22,1.122
0109,2018,42,21,1.071
0109,2018,43,25,1.275
0109,2018,44,33,1.684
0109,2018,45,25,1.275
0109,2018,46,20,1.02
0109,2018,47,22,1.122
0109,2018,48,24,1.224
0109,2018,49,21,1.071
0109,2018,50,21,1.071
0109,2018,51,15,0.765
0109,2018,52,24,1.224
0109,2018,53,4,0.204
0109,2019,1,13,0.681
0109,2019,2,29,1.519
0109,2019,3,33,1.728
0109,2019,4,18,0.943
0109,2019,5,38,1.99
0109,2019,6,17,0.89
0109,2019,7,22,1.152
0109,2019,8,28,1.467
0109,2019,9,29,1.519
