平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
31,-0.12005198665263554,-0.11894133801812076,-0.08115030060491403
174,-0.1220551293109735,-0.13091215596869415,-0.08259732156711787
21,-0.12483154035407086,-0.10940945655081828,-0.08241183465974754
175,-0.12744370907140284,-0.1296561529188746,-0.08484888272351054
72,-0.13770145606045522,-0.12126566687710132,-0.09193468458050595
73,-0.13906934643388444,-0.11828230282146662,-0.09255220509763207
135,-0.144674929584595,-0.15463358034210853,-0.0982909937584012
30,-0.14478503241037322,-0.14211711588335843,-0.0977518758747782
83,-0.1450844534076385,-0.14958998408306615,-0.09795258291616346
29,-0.14626665542984765,-0.14531171398978332,-0.09880790982951977
176,-0.1526921429033294,-0.1606132843164482,-0.1029199427190576
22,-0.15433132357021961,-0.1374201258618777,-0.10172759936343731
28,-0.15559482974313427,-0.15235123827696043,-0.10520450070962921
132,-0.1574832480317228,-0.1585403044660675,-0.10671453680123033
126,-0.15946670317274944,-0.1502578486688401,-0.10626947474122704
128,-0.16278280465633105,-0.1596359758714881,-0.1101511855559255
82,-0.16382063848648437,-0.1693993246950031,-0.11136596101644171
134,-0.16563811423759453,-0.16864249186420635,-0.11120128672983855
186,-0.16662886007552136,-0.1805316262105764,-0.11336728346147246
125,-0.1674869114323403,-0.15849895415542745,-0.11195068376278666
129,-0.1699761873955202,-0.15821764719875162,-0.11490905648419152
184,-0.1700122553054389,-0.17774849224444256,-0.11281007044227985
26,-0.17059651681886104,-0.1646456813610303,-0.11538182462298593
127,-0.17076677087176856,-0.16521846323882378,-0.11408093384456566
75,-0.17106960506068852,-0.1566506043711,-0.11435142930869441
25,-0.17140771069242805,-0.1589586085916899,-0.1155283713591159
185,-0.17233137103097,-0.1807978905761555,-0.11575582111528536
24,-0.1730309455155997,-0.1586306671770667,-0.11598377676325558
27,-0.17390975908699122,-0.16587591147575617,-0.11708977848391051
23,-0.17466506851224553,-0.16028391660709712,-0.11595152020724689
177,-0.1764264871774335,-0.18645017712726664,-0.11946513326525433
74,-0.18053548176262624,-0.17036579806831897,-0.12019077662526573
81,-0.18889343587990717,-0.19827173482280117,-0.1291901606324421
133,-0.18991125436893252,-0.19067671936984537,-0.12793505160029264
79,-0.19428014578900704,-0.19613179038640088,-0.13197603233722155
76,-0.1950479664143647,-0.1863441484842424,-0.13102410013331825
131,-0.19637750775433835,-0.19226751403873066,-0.13199072905946826
80,-0.1969303207883662,-0.20078970106265914,-0.13389264887382013
78,-0.21086292366930082,-0.20872682128446332,-0.14221172928884102
183,-0.2174967563249281,-0.21963442532552263,-0.14520356531528023
77,-0.21970429089501026,-0.2122804771075828,-0.14844896631788615
179,-0.22427399642041004,-0.22098667761290247,-0.14921723546858362
180,-0.2288277037749953,-0.2253368332852887,-0.15305795549905543
130,-0.23274306092141006,-0.22189499394764248,-0.15597684097681652
178,-0.24727937967918637,-0.24503626100556886,-0.1668705568041754
181,-0.2570586994104277,-0.25585651416892113,-0.1740179857577492
182,-0.26839862985186974,-0.26662627963084723,-0.18139267988720997
