平移量(週數),Spearman 係數,Pearson 係數,Kendall Tau
10,0.1546900857624125,0.14942288466651898,0.10391768428278275
98,0.15399266156813754,0.13688541976761046,0.10310836878735954
197,0.15280837459619168,0.11952747566857713,0.10372909547155629
97,0.14462458996281108,0.1337314515636002,0.09677384173189076
62,0.1440478231673179,0.13257512109598518,0.09688939873255284
45,0.1437176610411281,0.13068788931724748,0.09621810144986143
114,0.14259912327613472,0.12033488413444263,0.09615279399502631
196,0.13958683353978954,0.11654015610654525,0.0943284702071061
115,0.1364890098567555,0.12718482833986536,0.09212958262506309
151,0.1316934674603065,0.11391347526958218,0.08880943855421837
150,0.12607609726872746,0.12052421019222287,0.08469353422688208
11,0.12507089503253882,0.11922030185687539,0.08393243317224047
198,0.12368366787402159,0.10247575523038956,0.08367713439769917
44,0.12360235556750261,0.10984193298083789,0.08260774225678146
96,0.12252848503546945,0.11346468529413115,0.08178426438504
63,0.11629911886586765,0.11362787024480786,0.0783271241707699
149,0.10864709384617267,0.09478516244265162,0.07275749303304954
12,0.10753329127695536,0.10607276851840598,0.0719306000941284
168,0.10200113434672148,0.07956545291716874,0.06851823968919267
64,0.09279326212503239,0.08874363094723393,0.06229079709655997
43,0.09016513455561483,0.08137114835659595,0.060226285658521596
199,0.08602378490005384,0.06145719092805808,0.05824757327129437
116,0.08520980698560447,0.07306557663317398,0.057423463979823924
195,0.0836522533031715,0.05584632681525319,0.05587289821530144
65,0.08351220655166935,0.08606324552323852,0.05591363523652878
95,0.08324344132111554,0.07563013339475157,0.055686374049571136
148,0.0825698367434889,0.07271709187864313,0.05511850161197841
13,0.06685752578238496,0.0747395623139479,0.04466967655805697
42,0.06405387376862319,0.05968645419320186,0.04274624664319901
169,0.06021117072006422,0.049369532814320764,0.04047334506821379
117,0.05624645765851743,0.05541794951374837,0.037792900096759605
193,0.0496745522281397,0.027759693875596386,0.03307090762004015
192,0.04756316583320892,0.02483501054452864,0.0315138378026864
94,0.038586171934293256,0.03221631058222133,0.02573019467639772
41,0.03170373019446594,0.02957690556416341,0.021111912892500778
118,0.03087032523964621,0.035116665929844575,0.020951240187335005
66,0.029100548194085717,0.03714084185348232,0.01944019227375709
14,0.02732637962026454,0.0330469396544718,0.018257505269104295
191,0.02587701204828857,-0.002061844539287059,0.016761981913783704
170,0.020532312940745465,-0.0015628247767871754,0.013533942209144792
171,0.019573264742721263,0.003209047085522722,0.013060613837539587
146,0.018968343826930217,0.011752442226434304,0.012657800579531177
147,0.016437018676354716,0.006504536714633828,0.0110450887490052
194,0.009958049643995269,-0.006348440673391402,0.0056700247483152996
15,0.00488815832686098,0.013754176089786593,0.0031567879119775936
93,0.0030183960675545184,0.0006938420649339212,0.002007344513653935
67,0.0021879680596666603,0.009060190577884882,0.001373056198027175
92,-0.00322706916414387,-0.004683375582868597,-0.0020589340538813587
40,-0.005901346170043688,-0.010452452814113038,-0.00393357650498718
119,-0.005934021391486124,-0.004483564888176096,-0.0037723557615461554
39,-0.013027798412816574,-0.015527713994369972,-0.008697869658382585
145,-0.015007666029407236,-0.02212151093177945,-0.009934316475995889
16,-0.02008851804679712,-0.011749205011497513,-0.013540849691983188
68,-0.022884791485364313,-0.0024573756097816864,-0.015657322591455535
91,-0.02341894093447139,-0.023124646713515,-0.015682436161209755
190,-0.02661986875670526,-0.042134351652949445,-0.018943748023921153
120,-0.026834255884240824,-0.009994376664800153,-0.0180287358744168
143,-0.02862939967346512,-0.037124599477162956,-0.018948576493742156
144,-0.028971279296383923,-0.034744031562248895,-0.018967556276838056
189,-0.02925231986248473,-0.0513601763537309,-0.019637613276436316
17,-0.035744861767735725,-0.02661219311470877,-0.023973021141377133
172,-0.0444227279482953,-0.052672742430398746,-0.029800804241491383
38,-0.045197659936258704,-0.04413405376112342,-0.03022076440916404
70,-0.052035332925918054,-0.036208064700814835,-0.034991981509095375
90,-0.05810419286118745,-0.061047538363973176,-0.03873042173613686
69,-0.061779771750080176,-0.04511249073614957,-0.041645638708522344
188,-0.06361698733458296,-0.08083444528587723,-0.04222228881993998
121,-0.06450577267722307,-0.05335312689241761,-0.04322288446212052
37,-0.07012956291004617,-0.06519621779465816,-0.04672068079864831
18,-0.07101754668428137,-0.05765003992651189,-0.04751222992125449
36,-0.08359413703191011,-0.0809539052115831,-0.05582071608622651
142,-0.08599464898542361,-0.09837729840885576,-0.057505915385210465
122,-0.08609430869850508,-0.07164068434578423,-0.057850784551693554
19,-0.09364625759010627,-0.07977954970724815,-0.062475740840352845
71,-0.0978850268396932,-0.07964448764811935,-0.06558037547358653
89,-0.09963289978476626,-0.10195995926872159,-0.06681789365629996
141,-0.10057656912984256,-0.11174603310525652,-0.06767103762975357
123,-0.1008389763090881,-0.10022479222329847,-0.0670384152801807
140,-0.1046999261286489,-0.11710404824300344,-0.07040538673629404
124,-0.10511430130748825,-0.0915187184173356,-0.07030964911135257
20,-0.10783725502821821,-0.09156555627853591,-0.07175082204024244
173,-0.10873770197832525,-0.10556944038807708,-0.07262476897336113
88,-0.11374679954365871,-0.1162651870328132,-0.07640293434675718
87,-0.12068168176416148,-0.12495278450444977,-0.0813792513416839
187,-0.12137189288041965,-0.14022292539678713,-0.08023468841946117
175,-0.12374025713004189,-0.12032192011380141,-0.08288970424238301
35,-0.12443991438587121,-0.11990423279175819,-0.08362717155778018
72,-0.12509421920183394,-0.10435814902265328,-0.0838236510744915
34,-0.12721290639357935,-0.11967444227071368,-0.08559550903889443
21,-0.1277599612553325,-0.11045756706638299,-0.08519553245213876
174,-0.12981608016910845,-0.12727558741150297,-0.08710140888145915
139,-0.13486911660033374,-0.14122798946488294,-0.09048048244708162
73,-0.13557504682367738,-0.11153441032981762,-0.0907785171317044
176,-0.13893922846282986,-0.13714074539224613,-0.09300489678758285
138,-0.14432576661782362,-0.15218278179451203,-0.0967480894777609
137,-0.1458898385001053,-0.15344933848474243,-0.0981810602303296
186,-0.14762894283924816,-0.16058372835203102,-0.09873895288091145
33,-0.14788167863333743,-0.13904686832362437,-0.099596527545128
126,-0.1500030509509646,-0.13708797225490796,-0.10011236164164218
184,-0.15359039101419,-0.1584722642989769,-0.10236768624296536
185,-0.15461219731177991,-0.16337712238326021,-0.10319160312982811
128,-0.15609759402285076,-0.14633105599042376,-0.1045133225521364
125,-0.1563865006917954,-0.14379877282087436,-0.10500023348877678
22,-0.15654835735849706,-0.13690805919385549,-0.10411080700354916
127,-0.15817260241080994,-0.14728860769432744,-0.10575522691675793
32,-0.16322113191583867,-0.15040810975754257,-0.10984798598471857
136,-0.16606189710943237,-0.16884571699908985,-0.11152269682396954
129,-0.16704143728880239,-0.15717010747049176,-0.11212654900269693
75,-0.16800772387700716,-0.14775951864953987,-0.11250103451374711
86,-0.1683732989279694,-0.1690390124158416,-0.11364480825227322
132,-0.16957808872673272,-0.16447770550271576,-0.11302238620703586
74,-0.1697994354295928,-0.15172736100610015,-0.11331127746705685
177,-0.17340106347485665,-0.16711921262640655,-0.11612194543047061
23,-0.1739087370035774,-0.1543382203686709,-0.11618692173628585
31,-0.17722352010822148,-0.16535418298546062,-0.11922043079255285
135,-0.17895919781841088,-0.17660759680341434,-0.11955437684706424
85,-0.180947795913338,-0.17758992020871323,-0.12166954509661172
24,-0.18281798500737603,-0.16289944276423127,-0.12249090502900667
84,-0.18377387876450899,-0.17921548639800447,-0.12321164508737087
134,-0.18713608841479726,-0.18270812887635307,-0.12446427346652385
25,-0.19007604896744895,-0.17156244897216055,-0.12747419247983235
29,-0.1906615557258855,-0.17672742205627406,-0.1280501147581522
30,-0.19073785543889976,-0.17620720059231526,-0.12799163330713487
28,-0.19153122715883952,-0.17550849571489488,-0.12864507449641058
131,-0.19358410013389563,-0.18286206796233825,-0.12960663270099712
76,-0.19391227078544396,-0.17664972607273488,-0.12990723178933666
133,-0.19478638901319903,-0.18798261067671906,-0.1297798261247415
26,-0.1957465385467277,-0.17826865746714327,-0.13161150709255792
183,-0.19701343135893307,-0.19758236190177006,-0.1315617839056949
180,-0.19907158078291803,-0.19044271873715982,-0.13339450723175725
83,-0.19986114923125167,-0.1935324337576162,-0.13380402059761906
27,-0.200998174955017,-0.1832971325374846,-0.1350314858741043
179,-0.20605062523235618,-0.19347654454133278,-0.13759169734852456
178,-0.2103344225030021,-0.20303726521206233,-0.14115563394798822
82,-0.2140752779766447,-0.2062023492708943,-0.14400688328896233
130,-0.214471485388685,-0.2025652503926473,-0.14311318917108376
79,-0.2146639592725917,-0.20310869159055095,-0.14436770212380093
181,-0.21560894715685394,-0.2056227903685972,-0.1448784187107997
80,-0.22209514523399027,-0.21270952051355374,-0.14938928837166957
78,-0.22365105058815576,-0.21194358975405353,-0.14987727082656424
77,-0.22395765192629896,-0.20537106582075393,-0.15020704853578273
81,-0.22782337035975506,-0.22212667032304972,-0.15354632370632867
182,-0.23507308464672505,-0.22592901363523993,-0.15866783550253036
